X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.150493256368605,34.08148535648138,82291057,HSIP Freedom CollegesUniversities,123581,Education,Colleges and Universities,,LA County,Pinnacle College,"1000 South Fremont Avenue, Bldg A-11, Ste 11010",,Alhambra,CA,,6262840050,www.pinnaclecollege.edu,,64,12919,,91803,http://egis3.lacounty.gov/lms/?p=12919,publish,34.08148539,-118.1504932,2010-11-01T19:50:56.000Z,,,6516100.05987081,1852068.60749097
-118.14792035644993,34.056256696556062,82291058,HSIP Freedom CollegesUniversities,419688,Education,Colleges and Universities,,LA County,Newbridge College-Monterey Park,583 S Monterey Pass Rd,,Monterey Park,CA,,6265762444,www.newbridgecollege.edu,,20,12920,,91754,http://egis3.lacounty.gov/lms/?p=12920,publish,34.05625673,-118.1479203,2010-11-01T19:50:56.000Z,,,6516865.63872021,1842886.26791605
-118.124936456054812,34.013272087182258,82291059,HSIP Freedom CollegesUniversities,364566,Education,Colleges and Universities,,LA County,Montebello Beauty College,2201 W Whitier Blvd,,Montebello,CA,,3237277851,,,107,12921,,90640,http://egis3.lacounty.gov/lms/?p=12921,publish,34.01327212,-118.1249364,2010-11-01T19:50:56.000Z,,,6523807.95849697,1827233.88189806
-118.450327156228752,34.220083416303254,82291060,HSIP Freedom CollegesUniversities,377759,Education,Colleges and Universities,,LA County,Adelante Career Institute,"14547 Titus, Suite 100",,Van Nuys,CA,,8189089912,adelantecareerinstitute.com,,95,12922,,91402,http://egis3.lacounty.gov/lms/?p=12922,publish,34.22008345,-118.4503271,2010-11-01T19:50:56.000Z,,,6425534.8787968,1902777.81775214
-118.447648456503885,34.201421056347975,82291061,HSIP Freedom CollegesUniversities,424008,Education,Colleges and Universities,,LA County,American Pacific College,"14435 Sherman Way, Suite 208",,Van Nuys,CA,,8187810001,www.apc.edu,,20,12923,,91405,http://egis3.lacounty.gov/lms/?p=12923,publish,34.20142109,-118.4476484,2010-11-01T19:50:56.000Z,,,6426314.40807764,1895982.69814031
-118.403754555851393,34.186463606985157,82291062,HSIP Freedom CollegesUniversities,124937,Education,Colleges and Universities,,LA County,Concorde Career College,12412 Victory Boulevard,,North Hollywood,CA,,8187668151,www.concorde.edu,,608,12924,,91606,http://egis3.lacounty.gov/lms/?p=12924,publish,34.18646364,-118.4037545,2010-11-01T19:50:56.000Z,,,6439564.71359797,1890483.24686889
-118.038000056655264,34.074999967376911,82291063,HSIP Freedom CollegesUniversities,121433,Education,Colleges and Universities,,LA County,Professional Institute Of Beauty,10801 E. Valley Mall,,El Monte,CA,,6264439401,www.pibschool.com,,92,12925,,91731,http://egis3.lacounty.gov/lms/?p=12925,publish,34.075,-118.038,2010-11-01T19:50:56.000Z,,,6550162.79784755,1849676.51417807
-117.990592256898196,34.080136737442942,82291064,HSIP Freedom CollegesUniversities,416458,Education,Colleges and Universities,,LA County,Premiere Career College,12901 Ramona Blvd,,Irwindale,CA,,6268142080,www.premierecollege.edu,,438,12926,,91706,http://egis3.lacounty.gov/lms/?p=12926,publish,34.08013677,-117.9905922,2010-11-01T19:50:56.000Z,,,6564519.11493538,1851543.84148015
-118.097901357153901,34.158859396497235,82291065,HSIP Freedom CollegesUniversities,108852,Education,Colleges and Universities,,LA County,American Academy Of Dramatic Arts-West,1336 N La Brea,,Los Angeles,CA,,3234642777,WWW.AADA.ORG,,188,12928,,90028,http://egis3.lacounty.gov/lms/?p=12928,publish,34.15885943,-118.0979013,2010-11-01T19:50:56.000Z,,,6532052.6283593,1880206.76578148
-117.71059415760044,34.106136947291695,82291066,HSIP Freedom CollegesUniversities,115409,Education,Colleges and Universities,,LA County,Harvey Mudd College,301 Platt Blvd.,,Claremont,CA,,9096218000,www.hmc.edu,,738,12929,,91711,http://egis3.lacounty.gov/lms/?p=12929,publish,34.10613698,-117.7105941,2010-11-01T19:50:56.000Z,,,6649278.2994193,1861131.79802598
-117.711336457448638,34.103654507272374,82291067,HSIP Freedom CollegesUniversities,123165,Education,Colleges and Universities,,LA County,Scripps College,1030 North Columbia Avenue,,Claremont,CA,,9096218000,www.scrippscollege.edu,,970,12930,,91711,http://egis3.lacounty.gov/lms/?p=12930,publish,34.10365454,-117.7113364,2010-11-01T19:50:56.000Z,,,6649056.18798688,1860227.74930914
-117.715256557531362,34.107601757474164,82291068,HSIP Freedom CollegesUniversities,124283,Education,Colleges and Universities,,LA County,Claremont School Of Theology,1325 N College Ave,,Claremont,CA,,9094472500,www.cst.edu,,383,12931,,91711,http://egis3.lacounty.gov/lms/?p=12931,publish,34.10760179,-117.7152565,2010-11-01T19:50:56.000Z,,,6647865.40723197,1861660.83666606
-117.776387957369565,34.053616147533162,82291069,HSIP Freedom CollegesUniversities,372082,Education,Colleges and Universities,,LA County,Pomona Unified School District Adult And Career Education,1515 W Mission Blvd,,Pomona,CA,,9094692333,www.pusd.org,,3180,12932,,91766,http://egis3.lacounty.gov/lms/?p=12932,publish,34.05361618,-117.7763879,2010-11-01T19:50:56.000Z,,,6629403.98221263,1841967.70052747
-118.333403655654692,33.734630207368269,82291070,HSIP Freedom CollegesUniversities,118541,Education,Colleges and Universities,,LA County,Marymount College,30800 Palos Verdes Dr. East,,Rancho Palos Verdes,CA,,3103775501,www.marymountpv.edu,,617,12933,,90275,http://egis3.lacounty.gov/lms/?p=12933,publish,33.73463024,-118.3334036,2010-11-01T19:50:56.000Z,,,6460295.13112655,1725973.81899865
-118.192970156083035,33.775797267599025,82291071,HSIP Freedom CollegesUniversities,428125,Education,Colleges and Universities,,LA County,John Wesley International Barber And Beauty College,717 Pine Ave,,Long Beach,CA,,5624357060,johnwesleybarberandbeauty.com,,58,12934,,90813,http://egis3.lacounty.gov/lms/?p=12934,publish,33.7757973,-118.1929701,2010-11-01T19:50:56.000Z,,,6503024.24350281,1740843.89752614
-118.135962355854488,33.785770207646152,82291072,HSIP Freedom CollegesUniversities,110176,Education,Colleges and Universities,,LA County,Brooks College,4825 E. Pacific Coast Hwy,,Long Beach,CA,,5625976611,www.brookscollege.edu,,32,12935,,90804,http://egis3.lacounty.gov/lms/?p=12935,publish,33.78577024,-118.1359623,2010-11-01T19:50:56.000Z,,,6520354.54217547,1744444.9818594
-118.112299656038871,33.78275203735744,82291073,HSIP Freedom CollegesUniversities,110583,Education,Colleges and Universities,,LA County,California State University-Long Beach,1250 Bellflower Blvd,,Long Beach,CA,,5629854111,www.csulb.edu,,37891,12936,,90840,http://egis3.lacounty.gov/lms/?p=12936,publish,33.78275207,-118.1122996,2010-11-01T19:50:56.000Z,,,6527543.8578493,1743337.70618682
-118.193254556007616,33.978627236663776,82291074,HSIP Freedom CollegesUniversities,113227,Education,Colleges and Universities,,LA County,Cynthias Beauty Academy,4130 E Gage Ave,,Bell,CA,,3235602207,,,116,12937,,90201,http://egis3.lacounty.gov/lms/?p=12937,publish,33.97862727,-118.1932545,2010-11-01T19:50:56.000Z,,,6503079.7237068,1814658.69871515
-118.171754556313275,33.93004542722111,82291075,HSIP Freedom CollegesUniversities,400637,Education,Colleges and Universities,,LA County,Career Colleges Of America,5612 E Imperial Hwy,,South Gate,CA,,5628618702,careercolleges.org,,1087,12938,,90280,http://egis3.lacounty.gov/lms/?p=12938,publish,33.93004546,-118.1717545,2010-11-01T19:50:56.000Z,,,6509567.84524497,1796966.91520114
-118.125036456358316,33.884390877456717,82291076,HSIP Freedom CollegesUniversities,108977,Education,Colleges and Universities,,LA County,American Beauty College,16512 Bellflower Blvd,,Bellflower,CA,,5628660728,,,41,12939,,90706,http://egis3.lacounty.gov/lms/?p=12939,publish,33.88439091,-118.1250364,2010-11-01T19:50:56.000Z,,,6523719.31169264,1780331.2585119
-118.098622056315662,33.871130846928459,82291077,HSIP Freedom CollegesUniversities,393649,Education,Colleges and Universities,,LA County,American Auto Institute,17522 Studebaker Rd,,Cerritos,CA,,5624032660,americanautoinstitute.com,,78,12940,,90703,http://egis3.lacounty.gov/lms/?p=12940,publish,33.87113088,-118.098622,2010-11-01T19:50:56.000Z,,,6531731.86718981,1775496.69600256
-118.567303155740746,34.393337006301302,82291078,HSIP Freedom CollegesUniversities,111081,Education,Colleges and Universities,,LA County,California Institute Of The Arts,24700 W Mcbean Pky,,Valencia,CA,,6612551050,www.calarts.edu,,1374,12941,,91355,http://egis3.lacounty.gov/lms/?p=12941,publish,34.39333704,-118.5673031,2010-11-01T19:50:56.000Z,,,6390528.80609256,1966006.03775215
-118.148664157010202,34.695646046310245,82291079,HSIP Freedom CollegesUniversities,117238,Education,Colleges and Universities,,LA County,Lancaster Beauty School,44646 N 10Th St W,,Lancaster,CA,,6619481672,,,170,12942,,93534,http://egis3.lacounty.gov/lms/?p=12942,publish,34.69564608,-118.1486641,2010-11-01T19:50:56.000Z,,,6516984.47575289,2075573.84847173
-117.705938957195315,34.103408437030645,82291080,HSIP Freedom CollegesUniversities,121257,Education,Colleges and Universities,,LA County,Pitzer College,1050 North Mills Avenue,,Claremont,CA,,9096218000,www.pitzer.edu,,1025,12943,,91711,http://egis3.lacounty.gov/lms/?p=12943,publish,34.10340847,-117.7059389,2010-11-01T19:50:56.000Z,,,6650690.40683131,1860142.93648665
-118.454789656112666,34.200852126820429,82291081,HSIP Freedom CollegesUniversities,439701,Education,Colleges and Universities,,LA County,King'S College And Seminary,14800 Sherman Way,,Van Nuys,CA,,8187798040,www.kingsseminary.edu,,470,12944,,91405,http://egis3.lacounty.gov/lms/?p=12944,publish,34.20085216,-118.4547896,2010-11-01T19:50:56.000Z,,,6424154.19389413,1895785.34945364
-118.340691855990698,34.209226276711945,82291082,HSIP Freedom CollegesUniversities,125897,Education,Colleges and Universities,,LA County,Woodbury University,7500 Glenoaks Blvd,,Burbank,CA,,8187670888,www.woodbury.edu,,1541,12945,,91510,http://egis3.lacounty.gov/lms/?p=12945,publish,34.20922631,-118.3406918,2010-11-01T19:50:56.000Z,,,6458664.47198631,1898696.32263431
-118.184835856829196,34.675405876243239,82291083,HSIP Freedom CollegesUniversities,442930,Education,Colleges and Universities,,LA County,Antelope Valley Medical College,44201 10Th St West,,Lancaster,CA,,6617261911,avmc.edu,,579,12946,,93534,http://egis3.lacounty.gov/lms/?p=12946,publish,34.67540591,-118.1848358,2010-11-01T19:50:56.000Z,,,6506098.35874563,2068225.88121231
-118.415655456072514,33.970633107089924,82291084,HSIP Freedom CollegesUniversities,117946,Education,Colleges and Universities,,LA County,Loyola Marymount University,One Lmu Drive,,Los Angeles,CA,,3103382700,www.lmu.edu,,9011,12947,,90045,http://egis3.lacounty.gov/lms/?p=12947,publish,33.97063314,-118.4156554,2010-11-01T19:50:56.000Z,,,6435640.80707572,1811953.71692039
-118.259316556084428,33.865239827379419,82291085,HSIP Freedom CollegesUniversities,110547,Education,Colleges and Universities,,LA County,California State University-Dominguez Hills,1000 E Victoria St,,Carson,CA,,3102433300,www.csudh.edu,,12842,12948,,90747,http://egis3.lacounty.gov/lms/?p=12948,publish,33.86523986,-118.2593165,2010-11-01T19:50:56.000Z,,,6482944.73280889,1773439.66927673
-118.017342356474259,33.904823086959297,82291086,HSIP Freedom CollegesUniversities,110097,Education,Colleges and Universities,,LA County,Biola University,13800 Biola Ave,,La Mirada,CA,,5629036000,www.biola.edu,,5893,12949,,90639,http://egis3.lacounty.gov/lms/?p=12949,publish,33.90482312,-118.0173423,2010-11-01T19:50:56.000Z,,,6556407.88214214,1787743.87262364
-118.291527056204188,34.081394676780725,82291087,HSIP Freedom CollegesUniversities,112312,Education,Colleges and Universities,,LA County,Cleveland Chiropractic College Of Los Angeles,590 N Vermont Ave,,Los Angeles,CA,,3236606166,WWW.CLEVELAND.EDU,,346,12950,,90004,http://egis3.lacounty.gov/lms/?p=12950,publish,34.08139471,-118.291527,2010-11-01T19:50:56.000Z,,,6473394.1511883,1852129.50435081
-118.028401957112536,33.977624566882973,82291088,HSIP Freedom CollegesUniversities,125763,Education,Colleges and Universities,,LA County,Whittier College,13406 E Philadelphia Street,,Whittier,CA,,5629074205,WWW.whittier.edu,,1895,12952,,90601,http://egis3.lacounty.gov/lms/?p=12952,publish,33.9776246,-118.0284019,2010-11-01T19:50:56.000Z,,,6553059.37670006,1814238.70185173
-117.885265756794766,34.135486656974734,82291089,HSIP Freedom CollegesUniversities,112172,Education,Colleges and Universities,,LA County,Citrus College,1000 W Foothill Blvd,,Glendora,CA,,6269630323,www.citruscollege.edu,,13501,12953,,91741,http://egis3.lacounty.gov/lms/?p=12953,publish,34.13548669,-117.8852657,2010-11-01T19:50:56.000Z,,,6596390.15388347,1871706.39367464
-117.830996756796239,34.089421266936647,82291090,HSIP Freedom CollegesUniversities,117104,Education,Colleges and Universities,,LA County,Life Pacific College,1100 W. Covina Blvd.,,San Dimas,CA,,9095995433,www.lifepacific.edu,,449,12954,,91773,http://egis3.lacounty.gov/lms/?p=12954,publish,34.0894213,-117.8309967,2010-11-01T19:50:56.000Z,,,6612840.70792456,1854965.54428239
-117.772634557536975,34.100860447135268,82291091,HSIP Freedom CollegesUniversities,117140,Education,Colleges and Universities,,LA County,University Of La Verne,1950 Third St,,La Verne,CA,,9095933511,www.ulv.edu,,7331,12955,,91750,http://egis3.lacounty.gov/lms/?p=12955,publish,34.10086048,-117.7726345,2010-11-01T19:50:56.000Z,,,6630502.02004281,1859163.30786848
-117.706592757695745,34.102322557558146,82291092,HSIP Freedom CollegesUniversities,112260,Education,Colleges and Universities,,LA County,Claremont Mckenna College,500 E 9Th St,,Claremont,CA,,9096218000,www.claremontmckenna.edu/,,1212,12956,,91711,http://egis3.lacounty.gov/lms/?p=12956,publish,34.10232259,-117.7065927,2010-11-01T19:50:56.000Z,,,6650493.63819598,1859747.18793431
-117.711944257797697,34.098298237348466,82291093,HSIP Freedom CollegesUniversities,121345,Education,Colleges and Universities,,LA County,Pomona College,550 N College Ave Alexander Hall,,Claremont,CA,,9096218131,www.pomona.edu,,1532,12957,,91711,http://egis3.lacounty.gov/lms/?p=12957,publish,34.09829827,-117.7119442,2010-11-01T19:50:56.000Z,,,6648877.77791063,1858277.9825394
-117.712393857704157,34.103778156884282,82291094,HSIP Freedom CollegesUniversities,112251,Education,Colleges and Universities,,LA County,Claremont Graduate University,150 E Tenth St,,Claremont,CA,,9096218000,www.cgu.edu,,2045,12958,,91711,http://egis3.lacounty.gov/lms/?p=12958,publish,34.10377819,-117.7123938,2010-11-01T19:50:56.000Z,,,6648735.9579843,1860271.82992965
-117.747732257146509,34.058091587732164,82291095,HSIP Freedom CollegesUniversities,112525,Education,Colleges and Universities,,LA County,Western University Of Health Sciences,309 E 2Nd St,,Pomona,CA,,9096236116,www.westernu.edu,,2360,12959,,91766,http://egis3.lacounty.gov/lms/?p=12959,publish,34.05809162,-117.7477322,2010-11-01T19:50:56.000Z,,,6638079.88743298,1843616.94230773
-118.16091675715991,34.151524756526072,82291096,HSIP Freedom CollegesUniversities,120768,Education,Colleges and Universities,,LA County,Pacific Oaks College,5 Westmoreland Pl,,Pasadena,CA,,6263971300,www.pacificoaks.edu,,738,12960,,91103,http://egis3.lacounty.gov/lms/?p=12960,publish,34.15152479,-118.1609167,2010-11-01T19:50:56.000Z,,,6512984.56544563,1877562.10243565
-118.140261457035933,34.147780397142476,82291097,HSIP Freedom CollegesUniversities,114840,Education,Colleges and Universities,,LA County,Fuller Theological Seminary In California,135 N Oakland Ave,,Pasadena,CA,,6265845200,www.fuller.edu,,2957,12961,,91182,http://egis3.lacounty.gov/lms/?p=12961,publish,34.14778043,-118.1402614,2010-11-01T19:50:56.000Z,,,6519231.97388256,1876190.10091457
-118.12573985639618,34.139275296674342,82291098,HSIP Freedom CollegesUniversities,110404,Education,Colleges and Universities,,LA County,California Institute Of Technology,1200 E California Blvd,,Pasadena,CA,,6263956811,www.caltech.edu,,2133,12962,,91125,http://egis3.lacounty.gov/lms/?p=12962,publish,34.13927533,-118.1257398,2010-11-01T19:50:56.000Z,,,6523621.84469597,1873089.1281139
-118.210782856464533,34.126223866883848,82291099,HSIP Freedom CollegesUniversities,120254,Education,Colleges and Universities,,LA County,Occidental College,1600 Campus Rd,,Los Angeles,CA,,3232592500,www.oxy.edu,,1868,12963,,90041,http://egis3.lacounty.gov/lms/?p=12963,publish,34.1262239,-118.2107828,2010-11-01T19:50:56.000Z,,,6497878.16094722,1868382.55911498
-118.707676855480017,34.04191188686778,82291100,HSIP Freedom CollegesUniversities,121150,Education,Colleges and Universities,,LA County,Pepperdine University,24255 Pacific Coast Hwy,,Malibu,CA,,3105064000,www.pepperdine.edu/,,7170,12964,,90263,http://egis3.lacounty.gov/lms/?p=12964,publish,34.04191192,-118.7076768,2010-11-01T19:50:56.000Z,,,6347281.73149763,1838387.62763515
-118.232702756116595,34.043649627109147,82291101,HSIP Freedom CollegesUniversities,123952,Education,Colleges and Universities,,LA County,Southern California Institute Of Architecture,960 E. 3Rd Street,,Los Angeles,CA,,2136132200,www.sciarc.edu,,495,12965,,90013,http://egis3.lacounty.gov/lms/?p=12965,publish,34.04364966,-118.2327027,2010-11-01T19:50:56.000Z,,,6491174.67763506,1838346.94202098
-118.451253555618706,34.018556446665507,82291102,HSIP Freedom CollegesUniversities,432533,Education,Colleges and Universities,,LA County,The Art Institute Of California-Los Angeles,2900 31St St,,Santa Monica,CA,,3107524700,www.aila.artinstitutes.edu/,,2209,12966,,90405,http://egis3.lacounty.gov/lms/?p=12966,publish,34.01855648,-118.4512535,2010-11-01T19:50:56.000Z,,,6424925.58670831,1829440.37814122
-117.887950056680026,34.130865097038999,82291103,HSIP Freedom CollegesUniversities,109785,Education,Colleges and Universities,,LA County,Azusa Pacific University,901 E Alosta,,Azusa,CA,,6269693434,www.apu.edu,,8501,12967,,91702,http://egis3.lacounty.gov/lms/?p=12967,publish,34.13086513,-117.88795,2010-11-01T19:50:56.000Z,,,6595579.73129173,1870023.60767014
-118.172146956347035,33.790125137171501,82334280,211,,Education,Colleges and Universities,,www.lbcc.edu,Long Beach City College - Pacific Coast Campus,1305 E Pacific Coast Hwy,,Long Beach,CA,,"Disabled Student Services Service/Intake (562) 938-3921, Senior Studies Center Service/Intake (562) 938-3048, Admissions Office Service/Intake (562) 938-4485, Info for GED/CalWORKs Office Service/Intake (562) 938-3251, CalWORKs Office Service/Intake (562)",www.lbcc.edu,,,58466,"The campus offers employment services, post-secondary education and services for older adults who are age 18 and older or who have a high school diploma.",90806,http://egis3.lacounty.gov/lms/?p=58466,publish,33.79012517,-118.1721469,2013-06-01T11:50:56.000Z,,,6509361.60451572,1746046.71159557
-118.209656055713438,33.874397967316519,82334584,211,,Education,Colleges and Universities,,www.compton.edu,El Camino Compton Community Educational Center,1111 E. Artesia Blvd.,,Compton,CA,,"Disabled Student Services Service/Intake (310) 900-1600 Ext.2402, CalWORKs Office Service/Intake (310) 900-1600 Ext.2072, Abel B. Sykes Child Development Center Service/Intake (310) 900-1600 Ext.2902,  Service/Intake (310) 900-1600",www.compton.edu,,,58697,The center provides post-secondary education and business services for people in Los Angeles county.,90221,http://egis3.lacounty.gov/lms/?p=58697,publish,33.874398,-118.209656,2013-06-01T11:50:56.000Z,,,6498028.03433514,1776737.36379682
-118.148583056407489,34.039467966877673,82334863,211,,Education,Colleges and Universities,,www.elac.edu,East Los Angeles College,1301 Avenida Cesar Chavez,,Monterey Park,CA,"SITE HOURS: Monday through Saturday during daytime hours; class hours vary. ","Job Developer-Gina Chelstrom Service/Intake (323) 265-8970, Basic Skills/ESL Service/Intake (323) 265-8332, Disabled Student Services Service/Intake (323) 265-8787, CalWORKs Service/Intake (323) 260-8610, Admission Application Info Information Only (323) ",www.elac.edu,,,58945,The college offers post-secondary education and business services for residents of Los Angeles county.,91754,http://egis3.lacounty.gov/lms/?p=58945,publish,34.039468,-118.148583,2013-06-01T11:50:56.000Z,,,6516655.8776568,1836776.82409823
-118.116503857141723,34.145363617150608,82334865,211,,Education,Colleges and Universities,,www.pasadena.edu,Pasadena City College,1570 E Colorado Blvd,,Pasadena,CA,"Monday through Friday, 7:00am to 10:00pm.  Class times vary. ","Disabled Student Services Service/Intake (626) 585-7127, CalWORKs Office Service/Intake (626) 585-7029 Ext.7029, Public Relations Service/Intake (626) 585-7315,  Administrative (626) 585-7060,  Service/Intake and Administration (626) 585-7123, Admissions ",www.pasadena.edu,,,58947,"The college provides business services, employment services, post-secondary education and WIA programs for people in Los Angeles county.",91106,http://egis3.lacounty.gov/lms/?p=58947,publish,34.14536365,-118.1165038,2013-06-01T11:50:56.000Z,,,6526419.19671281,1875301.41043472
-118.291917055755292,34.086871966895863,82334873,211,,Education,Colleges and Universities,,www.lacitycollege.edu,Los Angeles City College,855 N. Vermont Ave.,,Los Angeles,CA,,"Service/Intake and Administration (323) 953-4000, Financial Aid Office Service/Intake (323) 953-4000 Ext.2025, Disabled Student Services Service/Intake (323) 953-4000 Ext.2270,  FAX (323) 953-4013,  TDD (323) 667-0812",www.lacitycollege.edu,,,58951,"The college provides business services, post-secondary education, welfare-to-work and WIA programs for people in the Los Angeles County.",90029,http://egis3.lacounty.gov/lms/?p=58951,publish,34.086872,-118.291917,2013-06-01T11:50:56.000Z,,,6473281.84596673,1854123.12831631
-118.420067056543814,34.314504966284581,82334874,211,,Education,Colleges and Universities,,www.lamission.edu,Los Angeles Mission College,13356 Eldridge Ave.,,Sylmar,CA,,"Financial Aid Office Service/Intake (818) 364-7648, Disabled Student Services Service/Intake (818) 364-7732,  TDD (818) 364-7861, Community Education and Professional Development Service/Intake (818) 833-3417,  FAX (818) 364-7806,  Service/Intake (818) 36",www.lamission.edu,,,58952,"The college provides employment services, immigration services, post-secondary education and WIA programs for people who live, primarily, in the northeast San Fernando Valley.",91342,http://egis3.lacounty.gov/lms/?p=58952,publish,34.314505,-118.420067,2013-06-01T11:50:56.000Z,,,6434826.15483363,1937099.64018448
-118.470390056177649,34.018874967141365,82334879,211,,Education,Colleges and Universities,,www.smc.edu,Santa Monica Community College District,1900 Pico Blvd.,,Santa Monica,CA,,"Disabled Student Services Service/Intake (310) 434-4265, CalWORKs Office Service/Intake (310) 434-4082, Emeritus College Office Service/Intake (310) 434-4306, Workforce and Economic Development Office Service/Intake (310) 434-3566,  Administrative (310) 4",www.smc.edu,,,58956,"The college provides employment services, post-secondary education and services for older adults.",90405,http://egis3.lacounty.gov/lms/?p=58956,publish,34.018875,-118.47039,2013-06-01T11:50:56.000Z,,,6419127.17770147,1829582.8781843
-118.281830055712106,33.785277967756677,82334882,211,,Education,Colleges and Universities,,www.lahc.edu,Los Angeles Harbor College,1111 Figueroa Pl.,,Wilmington,CA,"SITE HOURS: Monday through Friday, 8:00am to 6:00pm. ","Disabled Student Services Service/Intake (310) 233-4620, Financial Aid Office Service/Intake (310) 233-4320,  Service/Intake (310) 233-4000",www.lahc.edu,,,58959,"The college provides post-secondary education, adult education, and recreational programs for residents of California who have high school diplomas or who are age 18 or older.",90744,http://egis3.lacounty.gov/lms/?p=58959,publish,33.785278,-118.28183,2013-06-01T11:50:56.000Z,,,6476028.31258664,1744357.95906757
-118.135638056774226,33.834304966972894,82334883,211,,Education,Colleges and Universities,,www.lbcc.edu,Long Beach City College - Liberal Arts Campus,4901 E. Carson St.,,Long Beach,CA,,"Admissions - Liberal Arts Campus Service/Intake (562) 938-4136,  TDD (562) 938-4833, Main Switchboard Service/Intake (562) 938-4111, Financial Aid Office - Liberal Arts Campus Service/Intake (562) 938-4257, Disabled Student Services Service/Intake (562) 9",www.lbcc.edu,,,58960,The college provides post-secondary education.,90808,http://egis3.lacounty.gov/lms/?p=58960,publish,33.834305,-118.135638,2013-06-01T11:50:56.000Z,,,6520476.92283621,1762107.93833131
-118.038421056982912,34.01906496722723,82334901,211,,Education,Colleges and Universities,,www.riohondo.edu,Rio Hondo Community College District,3600 Workman Mill Rd.,,Whittier,CA,,"CalWORKs Office Service/Intake (562) 463-7311,  Service/Intake and Administration (562) 692-0921, General Information Service/Intake (562) 692-0921, Admissions Service/Intake (562) 908-3415",www.riohondo.edu,,,58972,"The community college provides adult education, employment services, and post-secondary education.",90601,http://egis3.lacounty.gov/lms/?p=58972,publish,34.019065,-118.038421,2013-06-01T11:50:56.000Z,,,6550027.52679263,1829320.72385298
-117.844882057034354,34.041683967462497,82334903,211,,Education,Colleges and Universities,,www.mtsac.edu,Mt. San Antonio Community College District,1100 N. Grand Ave.,,Walnut,CA,Extended hours are offered for student services. ,"Service/Intake and Administration (909) 594-5611, Disablity Student Services Service/Intake (909) 274-4290, CalWORKs Office Service/Intake (909) 274-4755, Career Placement Service/Intake (909) 274-4510, Single Parent Academy Service/Intake (909) 274-4392,",www.mtsac.edu,,,58974,"The community college provides business services, employment services and post-secondary education for people who live in Los Angeles County.",91789,http://egis3.lacounty.gov/lms/?p=58974,publish,34.041684,-117.844882,2013-06-01T11:50:56.000Z,,,6608663.36654171,1837586.26506464
-118.09747305670119,33.887425967537233,82334906,211,,Education,Colleges and Universities,,www.cerritos.edu,Cerritos Community College District,11110 Alondra Blvd.,,Norwalk,CA,"SITE HOURS: Monday through Friday, 8:00am to 8:00pm. ","Job Placement Service/Intake (562) 860-2451 Ext.2366, Career Services Service/Intake (562) 860-2451 Ext.2356, Disabled Student Services Service/Intake (562) 860-2451 Ext.2333, CalWORKs Service/Intake (562) 860-2451 Ext.2593, Admissions/Records Service/Int",www.cerritos.edu,,,58976,"The community college provides employment services, immigration services, post-secondary education and WIA programs for people who live, primarily, within the school district which includes Downey, Norwalk, Lakewood, Hawaiian Gardens, Bellflower, Cerritos, Artesia and La Mirada as well as adjacent areas of South East Los Angeles County.",90650,http://egis3.lacounty.gov/lms/?p=58976,publish,33.887426,-118.097473,2013-06-01T11:50:56.000Z,,,6532086.41667755,1781426.54044206
-118.326763056000317,33.885531967158201,82334907,211,,Education,Colleges and Universities,,www.elcamino.edu,El Camino Community College District,16007 Crenshaw Blvd.,,Torrance,CA,Classes are available during both day and evening hours and on weekends. ,"(866) ELCAMINO Service/Intake (866) 352-2646,  Service/Intake and Administration (310) 532-3670",www.elcamino.edu,,,58977,"The community college provides post-secondary education and vocational courses for residents of Compton, Hawthorne, Hermosa Beach, Inglewood, El Segundo, Lawndale, Lennox, Manhattan Beach, Redondo Beach, and Torrance.",90506,http://egis3.lacounty.gov/lms/?p=58977,publish,33.885532,-118.326763,2013-06-01T11:50:56.000Z,,,6462492.79799105,1780884.1255164
-118.184371057143863,34.674986966174764,82335746,211,,Education,Colleges and Universities,,www.avc.edu,Antelope Valley Community College District,3041 W. Ave. K,,Lancaster,CA,,"Disabled Student Services Service/Intake (661) 722-6360, Job Placement Center Service/Intake (661) 722-6358, Admissions Service/Intake and Administration (661) 722-6504,  Service/Intake and Administration (661) 722-6300, CalWORKs Service/Intake (661) 722-",www.avc.edu,,,59779,"The district provides employment services, post-secondary education and Welfare-To-Work services for Antelope Valley residents.",93536,http://egis3.lacounty.gov/lms/?p=59779,publish,34.674987,-118.184371,2013-06-01T11:50:56.000Z,,,6506237.8236898,2068073.17088781
-118.229493056273938,34.167541966314545,82336331,211,,Education,Colleges and Universities,,www.glendale.edu,Glendale Community College District,1500 N. Verdugo Rd.,,Glendale,CA,"Monday through Friday,  8:30 to 4:30pm. ","FAX (818) 549-9436,  Service/Intake (818) 240-1000, CalWORKs Office Service/Intake (818) 240-1000 Ext.5508, Disabled Student Services Service/Intake (818) 240-1000 Ext.5905, Financial Aid Office Service/Intake (818) 240-1000 Ext.5916,  TDD (818) 240-1345",www.glendale.edu,,,60292,"The program provides business services, employment services, and post-secondary education.",91208,http://egis3.lacounty.gov/lms/?p=60292,publish,34.167542,-118.229493,2013-06-01T11:50:56.000Z,,,6492249.96846347,1883431.33315122
